Word,Level,Category,Details
hotel,A1,,/american-english/words/usdetail/2794
hour,A1,,/american-english/words/usdetail/2795
first name,A2,,/american-english/words/usdetail/2257
folder,A2,,/american-english/words/usdetail/2307
friend,A2,,/american-english/words/usdetail/2390
gift,A2,,/american-english/words/usdetail/2495
grocery store,A2,,/american-english/words/usdetail/2590
housewife,A2,,/american-english/words/usdetail/2799
idea,A2,,/american-english/words/usdetail/2844
fifth,B1,,/american-english/words/usdetail/2220
figure,B1,,/american-english/words/usdetail/2224
film-maker,B1,,/american-english/words/usdetail/2228
fine,B1,,/american-english/words/usdetail/2237
finish,B1,,/american-english/words/usdetail/2242
fire,B1,,/american-english/words/usdetail/2244
flag,B1,,/american-english/words/usdetail/2268
floor,B1,,/american-english/words/usdetail/2289
fountain,B1,,/american-english/words/usdetail/2360
goal,B1,,/american-english/words/usdetail/2520
guide,B1,,/american-english/words/usdetail/2607
gun,B1,,/american-english/words/usdetail/2616
hair dryer,B1,,/american-english/words/usdetail/2628
hairstylist,B1,,/american-english/words/usdetail/2629
handkerchief,B1,,/american-english/words/usdetail/2640
herb,B1,,/american-english/words/usdetail/2709
hit,B1,,/american-english/words/usdetail/2747
hole,B1,,/american-english/words/usdetail/2753
honeymoon,B1,,/american-english/words/usdetail/2765
hostel,B1,,/american-english/words/usdetail/2789
hot dog,B1,,/american-english/words/usdetail/2793
indefinite article,B1,,/american-english/words/usdetail/2949
infinitive,B1,,/american-english/words/usdetail/2993
item,B1,,/american-english/words/usdetail/3171
jar,B1,,/american-english/words/usdetail/3180
judge,B1,,/american-english/words/usdetail/3204
figure,B2,,/american-english/words/usdetail/2224
flame,B2,,/american-english/words/usdetail/2270
flash,B2,,/american-english/words/usdetail/2271
flashlight,B2,,/american-english/words/usdetail/2273
force,B2,,/american-english/words/usdetail/2324
form,B2,,/american-english/words/usdetail/2340
function,B2,,/american-english/words/usdetail/2422
future,B2,,/american-english/words/usdetail/2441
gap,B2,,/american-english/words/usdetail/2449
gap,B2,,/american-english/words/usdetail/2449
gap,B2,,/american-english/words/usdetail/2449
gap,B2,,/american-english/words/usdetail/2449
grave,B2,,/american-english/words/usdetail/2571
gulf,B2,,/american-english/words/usdetail/2614
hammer,B2,,/american-english/words/usdetail/2635
handle,B2,,/american-english/words/usdetail/2641
heart,B2,,/american-english/words/usdetail/2686
highlight,B2,,/american-english/words/usdetail/2725
icon,B2,,/american-english/words/usdetail/2840
immigrant,B2,,/american-english/words/usdetail/2880
individual,B2,,/american-english/words/usdetail/2964
institute,B2,,/american-english/words/usdetail/3059
interior,B2,,/american-english/words/usdetail/3098
jewel,B2,,/american-english/words/usdetail/3190
judge,B2,,/american-english/words/usdetail/3204
junior,B2,,/american-english/words/usdetail/3214
figure,C1,,/american-english/words/usdetail/2224
flaw,C1,,/american-english/words/usdetail/2277
fleet,C1,,/american-english/words/usdetail/2281
fleet,C1,,/american-english/words/usdetail/2281
footstep,C1,,/american-english/words/usdetail/2320
format,C1,,/american-english/words/usdetail/2343
formula,C1,,/american-english/words/usdetail/2348
formula,C1,,/american-english/words/usdetail/2348
function,C1,,/american-english/words/usdetail/2422
gadget,C1,,/american-english/words/usdetail/2442
garden,C1,,/american-english/words/usdetail/2452
gathering,C1,,/american-english/words/usdetail/2463
genius,C1,,/american-english/words/usdetail/2481
gerund,C1,,/american-english/words/usdetail/2490
gesture,C1,,/american-english/words/usdetail/2491
gesture,C1,,/american-english/words/usdetail/2491
giant,C1,,/american-english/words/usdetail/2494
gift,C1,,/american-english/words/usdetail/2495
glimpse,C1,,/american-english/words/usdetail/2509
hazard,C1,,/american-english/words/usdetail/2672
heading,C1,,/american-english/words/usdetail/2677
historian,C1,,/american-english/words/usdetail/2742
home,C1,,/american-english/words/usdetail/2757
idol,C1,,/american-english/words/usdetail/2855
implication,C1,,/american-english/words/usdetail/2896
initiative,C1,,/american-english/words/usdetail/3015
instance,C1,,/american-english/words/usdetail/3053
instrument,C1,,/american-english/words/usdetail/3064
jam,C1,,/american-english/words/usdetail/3177
journal,C1,,/american-english/words/usdetail/3199
jury,C1,,/american-english/words/usdetail/3218
filter,C2,,/american-english/words/usdetail/2229
fireplace,C2,,/american-english/words/usdetail/2247
flood,C2,,/american-english/words/usdetail/2288
forgery,C2,,/american-english/words/usdetail/2335
framework,C2,,/american-english/words/usdetail/2371
fraud,C2,,/american-english/words/usdetail/2374
fringe,C2,,/american-english/words/usdetail/2398
frown,C2,,/american-english/words/usdetail/2404
gamble,C2,,/american-english/words/usdetail/2445
gasp,C2,,/american-english/words/usdetail/2459
glare,C2,,/american-english/words/usdetail/2506
grin,C2,,/american-english/words/usdetail/2585
gulf,C2,,/american-english/words/usdetail/2614
head,C2,,/american-english/words/usdetail/2675
heir,C2,,/american-english/words/usdetail/2698
hierarchy,C2,,/american-english/words/usdetail/2723
horn,C2,,/american-english/words/usdetail/2778
hostage,C2,,/american-english/words/usdetail/2788
hypothesis,C2,,/american-english/words/usdetail/2832
idol,C2,,/american-english/words/usdetail/2855
illusion,C2,,/american-english/words/usdetail/2865
image,C2,,/american-english/words/usdetail/2868
impulse,C2,,/american-english/words/usdetail/2916
individual,C2,,/american-english/words/usdetail/2964
instruction,C2,,/american-english/words/usdetail/3062
instrument,C2,,/american-english/words/usdetail/3064
journal,C2,,/american-english/words/usdetail/3199
jug,C2,,/american-english/words/usdetail/3206
handball,A2,,/american-english/words/usdetail/2637
jelly,A2,,/american-english/words/usdetail/3188
garbage,B1,,/american-english/words/usdetail/2451
gas,B1,,/american-english/words/usdetail/2457
interest,B1,,/american-english/words/usdetail/3091
genetics,B2,,/american-english/words/usdetail/2480
good,B2,,/american-english/words/usdetail/2527
harm,B2,,/american-english/words/usdetail/2659
harmony,B2,,/american-english/words/usdetail/2662
heaven,B2,,/american-english/words/usdetail/2690
hunger,B2,,/american-english/words/usdetail/2819
justice,B2,,/american-english/words/usdetail/3220
friction,C1,,/american-english/words/usdetail/2386
geology,C1,,/american-english/words/usdetail/2488
glamour,C1,,/american-english/words/usdetail/2504
globalization,C1,,/american-english/words/usdetail/2511
glory,C1,,/american-english/words/usdetail/2515
glory,C1,,/american-english/words/usdetail/2515
grace,C1,,/american-english/words/usdetail/2542
greed,C1,,/american-english/words/usdetail/2576
hate,C1,,/american-english/words/usdetail/2667
hygiene,C1,,/american-english/words/usdetail/2827
jealousy,C1,,/american-english/words/usdetail/3186
junk mail,C1,,/american-english/words/usdetail/3217
fire,C2,,/american-english/words/usdetail/2244
flair,C2,,/american-english/words/usdetail/2269
forgery,C2,,/american-english/words/usdetail/2335
fraud,C2,,/american-english/words/usdetail/2374
fulfillment,C2,,/american-english/words/usdetail/2416
genius,C2,,/american-english/words/usdetail/2481
give-and-take,C2,,/american-english/words/usdetail/2502
glare,C2,,/american-english/words/usdetail/2506
glue,C2,,/american-english/words/usdetail/2518
good,C2,,/american-english/words/usdetail/2527
grace,C2,,/american-english/words/usdetail/2542
grasp,C2,,/american-english/words/usdetail/2568
grasp,C2,,/american-english/words/usdetail/2568
grasp,C2,,/american-english/words/usdetail/2568
heritage,C2,,/american-english/words/usdetail/2711
horizon,C2,,/american-english/words/usdetail/2776
implication,C2,,/american-english/words/usdetail/2896
infancy,C2,,/american-english/words/usdetail/2983
instruction,C2,,/american-english/words/usdetail/3062
Friday,A1,,/american-english/words/usdetail/2387
January,A1,,/american-english/words/usdetail/3179
July,A1,,/american-english/words/usdetail/3210
June,A1,,/american-english/words/usdetail/3212
fire,A2,,/american-english/words/usdetail/2244
high school,A2,,/american-english/words/usdetail/2728
history,A2,,/american-english/words/usdetail/2746
fuel,B1,,/american-english/words/usdetail/2413
height,B1,,/american-english/words/usdetail/2697
jail,B1,,/american-english/words/usdetail/3176
fortune,B2,,/american-english/words/usdetail/2353
gender,B2,,/american-english/words/usdetail/2467
habit,B2,,/american-english/words/usdetail/2622
incident,B2,,/american-english/words/usdetail/2928
income,B2,,/american-english/words/usdetail/2935
gain,C1,,/american-english/words/usdetail/2443
gain,C1,,/american-english/words/usdetail/2443
fluid,C2,,/american-english/words/usdetail/2300
force,C2,,/american-english/words/usdetail/2324
fragrance,C2,,/american-english/words/usdetail/2367
guarantee,C2,,/american-english/words/usdetail/2602
illusion,C2,,/american-english/words/usdetail/2865
incentive,C2,,/american-english/words/usdetail/2926
instinct,C2,,/american-english/words/usdetail/3058
intellect,C2,,/american-english/words/usdetail/3074
interest,C2,,/american-english/words/usdetail/3091
justification,C2,,/american-english/words/usdetail/3222
groceries,B1,,/american-english/words/usdetail/2589
folks,B2,,/american-english/words/usdetail/2309
human rights,B2,,/american-english/words/usdetail/2810
fumes,C1,,/american-english/words/usdetail/2420
grounds,C2,,/american-english/words/usdetail/2595
grounds,C2,,/american-english/words/usdetail/2595
the first person,B2,,/american-english/words/usdetail/2258
flow,B2,,/american-english/words/usdetail/2293
help,B2,,/american-english/words/usdetail/2703
flair,C1,,/american-english/words/usdetail/2269
hunger,C1,,/american-english/words/usdetail/2819
idea,C1,,/american-english/words/usdetail/2844
film,C2,,/american-english/words/usdetail/2227
flavor,C2,,/american-english/words/usdetail/2276
glow,C2,,/american-english/words/usdetail/2517
glow,C2,,/american-english/words/usdetail/2517
firework,B1,,/american-english/words/usdetail/2249
finish,A1,,/american-english/words/usdetail/2242
grow,A2,,/american-english/words/usdetail/2597
happen,A2,,/american-english/words/usdetail/2647
happen,A2,,/american-english/words/usdetail/2647
float,B1,,/american-english/words/usdetail/2287
go,B1,,/american-english/words/usdetail/2519
go,B1,,/american-english/words/usdetail/2519
grow,B1,,/american-english/words/usdetail/2597
hitchhike,B1,,/american-english/words/usdetail/2748
flow,B2,,/american-english/words/usdetail/2293
go,B2,,/american-english/words/usdetail/2519
go,B2,,/american-english/words/usdetail/2519
jump,B2,,/american-english/words/usdetail/3211
keep,B2,,/american-english/words/usdetail/3228
function,C1,,/american-english/words/usdetail/2422
hop,C1,,/american-english/words/usdetail/2770
flourish,C2,,/american-english/words/usdetail/2292
fluctuate,C2,,/american-english/words/usdetail/2296
fly,C2,,/american-english/words/usdetail/2302
frown,C2,,/american-english/words/usdetail/2404
gasp,C2,,/american-english/words/usdetail/2459
gasp,C2,,/american-english/words/usdetail/2459
gesture,C2,,/american-english/words/usdetail/2491
glow,C2,,/american-english/words/usdetail/2517
glow,C2,,/american-english/words/usdetail/2517
